0_1raw_cs,0_1fft_cs,0_1raw_cs_rand,0_1fft_rand_cs,0_2raw_cs,0_2fft_cs,0_2raw_cs_rand,0_2fft_rand_cs,0_3raw_cs,0_3fft_cs,0_3raw_cs_rand,0_3fft_rand_cs,1_2raw_cs,1_2fft_cs,1_2raw_cs_rand,1_2fft_rand_cs,1_3raw_cs,1_3fft_cs,1_3raw_cs_rand,1_3fft_rand_cs,2_3raw_cs,2_3fft_cs,2_3raw_cs_rand,2_3fft_rand_cs,raw_min,fft_min
0.8988044449229826,0.9071850561186717,-0.10695341683072561,-0.02540170367669606,0.9343087974955384,0.9256518790857946,0.22672143805864037,0.11573843094298956,0.8124202029229424,0.8015345782952465,0.16241483141136698,0.14246240324042225,0.8947208799605343,0.8908090894819688,-0.05018226032848676,-0.11608980385401771,0.8961757376260128,0.8482521435155613,-0.06030680615515512,-0.05594260592303247,0.8548765856294566,0.8350480487955104,-0.1050477092625056,-0.05319308399066298,0.8124202029229424,0.8015345782952465
0.8691851798323578,0.886691818678384,0.051719682768399715,0.026805995197559697,0.927947735458355,0.9208587627115624,-0.03461574254781607,0.09122043266506052,0.839995152832783,0.8315590139651613,0.14207616281200416,0.1431497806888764,0.8994803564352295,0.8886265357004947,0.10349394118842667,0.08219775386685071,0.9306144383284994,0.8935230617709382,0.07410880286103425,0.040820661846445075,0.8806581976885715,0.8703092194170897,0.1251425577011539,0.11569298034679144,0.839995152832783,0.8315590139651613
0.8281167329983478,0.8481308973230093,0.15723874840991525,-0.0010682545917391733,0.9113605347113095,0.8940783771012133,-0.01130700298199066,0.07084311044948678,0.8537320367011316,0.8391999791087941,-0.0008985136655973766,0.0017530530590986362,0.8891252704400847,0.8698844463168613,0.046820500177260936,0.004487601527939062,0.9530273173760346,0.9195638846060502,0.5299895725815448,0.1968189263875064,0.8957612131709362,0.8781487678008333,0.056084437773831625,-0.025542996798016776,0.8281167329983478,0.8391999791087941
0.9546501881623854,0.9490565654747551,0.3482649748099014,0.15870094834402157,0.9266165585609115,0.919729563607201,0.02029549052592321,0.04609031124447492,0.9064255061478209,0.8859965159162242,0.20934566350525213,0.0686144500621035,0.9480281752097677,0.9324045332469557,0.3869016362543389,0.11433225582691195,0.9475292454931632,0.8976963015503998,0.1950919909665054,0.024749900062126354,0.941968847156106,0.9211540232891094,0.07677758531815376,0.10752911490882992,0.9064255061478209,0.8859965159162242
0.9501020744243334,0.9479918184197776,-0.2129045822253386,-0.07283435578155316,0.9349881071412499,0.9293929193993676,0.041834641768758785,0.058384433551857184,0.891895381664248,0.874177217322093,0.0491382311730408,0.01477574923653009,0.932378582118407,0.9237368232906841,-0.09457826139539721,-0.07274774733734536,0.925565049178169,0.8804713156708437,-0.12260813226995608,-0.05989719977680359,0.9175745497921861,0.8945009161384472,0.005190144449800889,-0.04983663303534097,0.891895381664248,0.874177217322093
0.9364156762139807,0.9385226809599085,0.11753926533427599,0.05170622460587979,0.9450319381415766,0.9391140833806898,-0.1705791723395488,0.002813466776267462,0.8880810393170988,0.8748516643064554,0.07163542309433212,-0.10805517635325453,0.9206950861321598,0.9147732198286012,0.0560969433167001,0.12216055715874473,0.9208572995346446,0.8824313520820106,-0.12780971561413207,-0.08046153787375918,0.903965532721461,0.8796181723987596,-0.15935089976564432,0.02461655840791273,0.8880810393170988,0.8748516643064554
0.9267369637894253,0.9324823497117161,0.046732836598521156,-0.035325107414652876,0.9500635631309609,0.9439385397438784,0.47019906603044775,0.15671688408862858,0.8932309124640379,0.8836745578999029,0.16847817356710407,0.037562471640075944,0.9218321278674555,0.9144305340715541,0.1535287849513013,0.18958192376003272,0.9308670181819642,0.9006536837801007,0.04212344674477944,-0.04666375014261592,0.9094785716402219,0.8914688815208895,0.1724560742596809,0.16551359729711657,0.8932309124640379,0.8836745578999029
0.910109709615558,0.9208166277818752,0.04694056194312626,0.0102948363725924,0.9495084036639504,0.9445243627808486,0.05641606378656424,0.10206712995732202,0.9062016514315643,0.8972709862251755,0.16296437325882576,-0.006745011589662981,0.9233210918895443,0.9130517562551443,0.26933005261363235,0.23213947246519553,0.9423866633651412,0.9156603032227818,-0.05457976599934983,-0.07351163427355438,0.9213568113991475,0.9092462283496093,-0.19378665185490712,-0.007241258763703013,0.9062016514315643,0.8972709862251755
0.9541319038445883,0.9579680797143653,0.09620137614811475,0.125037855260759,0.9318751528463978,0.933447831207611,0.07039076516359974,-0.009533699476079736,0.9145423034770618,0.9055579146887637,0.13021373230363362,0.0972660447130427,0.9457781518988617,0.9398611790109129,-0.2808085900771182,0.012342782071240278,0.94647238989759,0.923395507792604,0.04315080365344061,0.021398112519441157,0.9413758215390386,0.929194550967025,-0.027867382061674342,0.012016944431799492,0.9145423034770618,0.9055579146887637
0.9528882154598051,0.9569214120289531,-0.221202278977363,0.016694125851887807,0.9463247325687019,0.9440989978682944,0.00936895887915748,0.07156450195832913,0.917702084218408,0.9057229656934319,0.04809698002475148,0.013257121450073912,0.93996638036655,0.9335771393101212,-0.19202323825966156,0.0219538440491284,0.9385351236224178,0.9165512327556099,0.051073902542444115,0.17377761116944213,0.9302989625860434,0.9158968070442002,-0.09749810018611131,0.023649514898389862,0.917702084218408,0.9057229656934319
0.9492451891051952,0.9532781672033441,0.21076500848982913,0.08662327454633459,0.9535697442987812,0.9514963099535145,0.11954820069504518,0.15613948483686477,0.9320977690610592,0.9214610871007582,0.1113613404386734,0.13450518141093537,0.9389360580278027,0.9320474574098729,-0.18716774858659302,-0.117407905247655,0.9514102318064385,0.9331297883980548,0.21160684480513337,0.06060549107528722,0.9377505280691909,0.9245376495640879,0.0034053849222554027,0.0718845864814605,0.9320977690610592,0.9214610871007582
0.9573696784542766,0.9602476183222085,0.027887772324364932,0.15853656284408102,0.9400158624948792,0.939760796683403,0.2432564746892697,0.19891725661047868,0.9256386728396268,0.9170122581078295,-0.08814837226048394,-0.046760673487502576,0.944265848866402,0.9379068982281108,-0.157303271399882,0.05853283854644782,0.947398030661729,0.9356593070622576,-0.02835465842998729,0.051024127952037465,0.9166847571103132,0.9095348682449282,0.06120533542203246,0.06077101376696666,0.9166847571103132,0.9095348682449282
